% Model:              poly_cp_WithResults.mph
% Version:            COMSOL 5.5.0.359
% Date:               Dec 21 2021, 10:33
% Dimension:          3
% Nodes:              7402
% Expressions:        1
% Description:        Volume
% x                       y                        z                        Color
1.6517839961631038E-6     0                        1.322883511179572E-6     -2.6734267889158158E-12
1.6867686479369916E-6     0                        1.346721214223929E-6     -2.6707398115810798E-12
1.7217532997108797E-6     0                        1.3705589172682865E-6    -2.7107326954428706E-12
1.5995836203722602E-6     0                        1.3511169303607258E-6    -3.186629457071046E-12
1.6345682721461482E-6     0                        1.3749546334050832E-6    -3.1444259141707108E-12
1.669552923920036E-6      0                        1.3987923364494403E-6    -3.144902232466901E-12
1.5823678963553044E-6     0                        1.4031880525862368E-6    -3.634311630600002E-12
1.6173525481291924E-6     0                        1.4270257556305942E-6    -3.5952713833305936E-12
1.565152172338349E-6      0                        1.4552591748117483E-6    -4.0618401480339485E-12
1.738140713471066E-6      3.0E-8                   1.37969696401106E-6      -2.8495259800185233E-12
1.700390673831333E-6      3.0E-8                   1.3547363435037287E-6    -2.7965069288138822E-12
1.7549154281722276E-6     3.0E-8                   1.327554023638313E-6     -2.3450517308375608E-12
1.6626406341916005E-6     3.0E-8                   1.3297757229963974E-6    -2.790283873809718E-12
1.7171653885324947E-6     3.0E-8                   1.3025934031309817E-6    -2.2963843168543418E-12
1.6248905945518677E-6     3.0E-8                   1.3048151024890662E-6    -2.8308568150060334E-12
1.679415348892762E-6      3.0E-8                   1.2776327826236504E-6    -2.294512899071601E-12
1.6416653092530294E-6     3.0E-8                   1.2526721621163191E-6    -2.3394374774893388E-12
1.6836159591301714E-6     3.0E-8                   1.4068792838764758E-6    -3.2774854567756143E-12
1.6458659194904388E-6     3.0E-8                   1.3819186633691445E-6    -3.2669107645500285E-12
1.6081158798507061E-6     3.0E-8                   1.3569580428618132E-6    -3.303132068524921E-12
1.6290912047892768E-6     3.0E-8                   1.4340616037418913E-6    -3.7243935712925305E-12
1.5913411651495441E-6     3.0E-8                   1.40910098323456E-6      -3.756263238046E-12
1.5745664504483826E-6     3.0E-8                   1.461243923607307E-6     -4.190250323569274E-12
1.7926654678119603E-6     3.0E-8                   1.3525146441456443E-6    -2.4405151410212564E-12
1.7547472645777707E-6     3.0E-8                   1.2685432196574002E-6    -1.912893920461223E-12
1.7924973042175038E-6     3.0E-8                   1.2935038401647318E-6    -1.988318765697683E-12
1.7545791009833143E-6     3.0E-8                   1.2095324156764877E-6    -1.5085864131689277E-12
1.792329140623047E-6      3.0E-8                   1.2344930361838188E-6    -1.563972693458152E-12
1.7544109373888574E-6     3.0E-8                   1.1505216116955748E-6    -1.1321292089606768E-12
1.7921609770285903E-6     3.0E-8                   1.1754822322029063E-6    -1.167476924302665E-12
1.7919928134341336E-6     3.0E-8                   1.1164714282219935E-6    -7.988314582312208E-13
1.7169972249380383E-6     3.0E-8                   1.2435825991500692E-6    -1.88426507142524E-12
1.7168290613435814E-6     3.0E-8                   1.1845717951691562E-6    -1.4999961290801813E-12
1.6792471852983054E-6     3.0E-8                   1.2186219786427379E-6    -1.9024322185897352E-12
1.8365344116991915E-6     0                        1.1421930874640085E-6    -7.069853101126977E-13
1.841003393880545E-6      0                        1.0842929312683388E-6    -3.4964914174660197E-13
1.8812392191712463E-6     0                        1.173661301623564E-6     -7.653124205093787E-13
1.8857082013525995E-6     0                        1.1157611454278943E-6    -3.9264304340334596E-13
1.925944026643301E-6      0                        1.2051295157831194E-6    -8.241671078829176E-13
1.9304130088246547E-6     0                        1.1472293595874496E-6    -4.361645220369481E-13
1.9706488341153563E-6     0                        1.236597729942675E-6     -8.835493722333145E-13
1.9751178162967095E-6     0                        1.1786975737470052E-6    -4.802135776474083E-13
1.832065429517838E-6      0                        1.2000932436596785E-6    -1.0918779941848925E-12
1.876770236989893E-6      0                        1.2315614578192338E-6    -1.16553831332151E-12
1.921475044461948E-6      0                        1.2630296719787891E-6    -1.2397262094349857E-12
1.8275964473364847E-6     0                        1.2579933998553482E-6    -1.504327193963186E-12
1.8723012548085395E-6     0                        1.2894616140149035E-6    -1.59332072183974E-12
1.8231274651551315E-6     0                        1.315893556051018E-6     -1.9443329094475785E-12
2.0198226237687643E-6     0                        1.2101657879065605E-6    -5.247902102347264E-13
1.8875619515784164E-6     0                        1.070097615310876E-6     -9.914073780098867E-14
1.9322667590504712E-6     0                        1.1015658294704313E-6    -1.4396669044058333E-13
1.9769715665225264E-6     0                        1.1330340436299866E-6    -1.893202200570359E-13
2.0216763739945812E-6     0                        1.1645022577895423E-6    -2.3520132665034665E-13
1.934120509276288E-6      0                        1.0559022993534132E-6    1.535251575575782E-13
1.978825316748343E-6      0                        1.0873705135129687E-6    1.068671539351331E-13
2.023530124220398E-6      0                        1.118838727672524E-6     5.968157333583001E-14
1.98067906697416E-6       0                        1.0417069833959504E-6    4.083485443290984E-13
2.0253838744462147E-6     0                        1.0731751975555059E-6    3.598584897238029E-13
2.0272376246720316E-6     0                        1.0275116674384878E-6    6.653294225135727E-13
1.9855319726905968E-6     3.0E-8                   1.1930330338687048E-6    -6.575129951363665E-13
1.9874391260382364E-6     3.0E-8                   1.1432044132001242E-6    -3.4531854899639693E-13
2.0358659567509667E-6     3.0E-8                   1.17709751560703E-6      -3.9448381519455193E-13
1.9893462793858765E-6     3.0E-8                   1.0933757925315435E-6    -2.7282782712812192E-14
2.0377731100986064E-6     3.0E-8                   1.1272688949384496E-6    -7.892628109951713E-14
1.991253432733516E-6      3.0E-8                   1.043547171862963E-6     2.965943037143869E-13
2.039680263446246E-6      3.0E-8                   1.0774402742698688E-6    2.424725731391322E-13
2.041587416793886E-6      3.0E-8                   1.0276116536012883E-6    5.697127475213967E-13
1.937105141977867E-6      3.0E-8                   1.1591399314617987E-6    -6.095531047413486E-13
1.9390122953255065E-6     3.0E-8                   1.1093113107932183E-6    -2.948804264128292E-13
1.9409194486731466E-6     3.0E-8                   1.0594826901246376E-6    2.563357205930513E-14
1.8886783112651368E-6     3.0E-8                   1.1252468290548926E-6    -5.603203579609183E-13
1.8905854646127766E-6     3.0E-8                   1.0754182083863121E-6    -2.431694474438492E-13
1.8402514805524069E-6     3.0E-8                   1.0913537266479869E-6    -5.098147547950757E-13
2.0339588034033267E-6     3.0E-8                   1.2269261362756108E-6    -7.042000291459717E-13
1.9857001362850537E-6     3.0E-8                   1.2520438378496174E-6    -1.0574456046676725E-12
1.9372733055723233E-6     3.0E-8                   1.2181507354427115E-6    -9.947013526366786E-13
1.8888464748595936E-6     3.0E-8                   1.1842576330358055E-6    -9.306842442202716E-13
1.8404196441468635E-6     3.0E-8                   1.1503645306288994E-6    -8.653942794184527E-13
1.93744146916678E-6       3.0E-8                   1.2771615394236242E-6    -1.407699903616051E-12
1.8890146384540503E-6     3.0E-8                   1.243268437016718E-6     -1.3288984335636682E-12
1.8405878077413204E-6     3.0E-8                   1.2093753346098124E-6    -1.248824107125873E-12
1.8891828020485068E-6     3.0E-8                   1.3022792409976308E-6    -1.754962925991108E-12
1.8407559713357769E-6     3.0E-8                   1.268386138590725E-6     -1.6601042379173364E-12
1.8409241349302337E-6     3.0E-8                   1.3273969425716377E-6    -2.0992346717928435E-12
2.238377505642989E-6      3.0E-8                   8.196932770667897E-7     2.647395941668195E-12
2.201031882069799E-6      3.0E-8                   8.637553312734928E-7     2.1977974390596817E-12
2.246532323278502E-6      3.0E-8                   8.819137922343875E-7     2.225190945696634E-12
2.2091866997053117E-6     3.0E-8                   9.259758464410907E-7     1.7871886859806825E-12
2.2546871409140148E-6     3.0E-8                   9.441343074019854E-7     1.8182043816739886E-12
2.2173415173408245E-6     3.0E-8                   9.881963616086884E-7     1.391798364850598E-12
2.262841958549528E-6      3.0E-8                   1.006354822569583E-6     1.4264362496002567E-12
2.225496334976338E-6      3.0E-8                   1.0504168767762862E-6    1.0116264756694282E-12
2.1636862584966087E-6     3.0E-8                   9.07817385480196E-7      1.7605937964475667E-12
2.171841076132122E-6      3.0E-8                   9.700379006477937E-7     1.3615812862611277E-12
2.1799958937676347E-6     3.0E-8                   1.0322584158153915E-6    9.777872080236047E-13
2.1263406349234185E-6     3.0E-8                   9.518794396868991E-7     1.3357850138318493E-12
2.1344954525589317E-6     3.0E-8                   1.014099954854497E-6     9.483687465379717E-13
2.088995011350229E-6      3.0E-8                   9.959414938936023E-7     9.23371091212529E-13
2.270996776185041E-6      3.0E-8                   1.0685753377371809E-6    1.049886549475441E-12
2.0695187964270023E-6     0                        1.043290482018793E-6     7.010698500392695E-13
2.0713725466528192E-6     0                        9.976269519017746E-7     1.0038846608809638E-12
2.111799968181973E-6      0                        1.059069296599098E-6     7.411626149774811E-13
2.1136537184077894E-6     0                        1.01340576648208E-6      1.0360272874693035E-12
2.154081139936943E-6      0                        1.0748481111794033E-6    7.856077173282082E-13
2.15593489016276E-6       0                        1.0291845810623851E-6    1.0725222514701587E-12
2.196362311691914E-6      0                        1.0906269257597089E-6    8.344051570914503E-13
2.198216061917731E-6      0                        1.0449633956426905E-6    1.1133695528835293E-12
2.0676650462011857E-6     0                        1.0889540121358113E-6    4.0354905559937155E-13
2.109946217956156E-6      0                        1.1047328267161164E-6    4.515919588874552E-13
2.1522273897111266E-6     0                        1.1205116412964216E-6    5.039871995880537E-13
2.0658112959753684E-6     0                        1.1346175422528292E-6    1.1132227756127043E-13
2.108092467730339E-6      0                        1.1503963568331346E-6    1.673153191992258E-13
2.063957545749552E-6      0                        1.1802810723698475E-6    -1.7561048407503434E-13
2.2404972336727013E-6     0                        1.0607422102229957E-6    1.1585691917094144E-12
2.223589181628698E-6      3.0E-8                   1.1002454974448668E-6    7.15028494267245E-13
2.178088740419995E-6      3.0E-8                   1.0820870364839721E-6    6.72068348340498E-13
2.132588299211292E-6      3.0E-8                   1.0639285755230777E-6    6.335290085739407E-13
2.087087858002589E-6      3.0E-8                   1.045770114562183E-6     5.994104749675739E-13
2.176181587072355E-6      3.0E-8                   1.1319156571525528E-6    3.7219080880100553E-13
2.130681145863652E-6      3.0E-8                   1.1137571961916581E-6    3.245305907535245E-13
2.085180704654949E-6      3.0E-8                   1.0955987352307634E-6    2.8129117886623343E-13
2.1287739925160124E-6     3.0E-8                   1.1635858168602388E-6    2.137349307672307E-14
2.0832735513073094E-6     3.0E-8                   1.1454273558993443E-6    -3.0986797091491935E-14
2.0813663979596698E-6     3.0E-8                   1.1952559765679248E-6    -3.374234529056029E-13
2.1125973604852555E-6     0                        9.51536678375807E-7      1.440907186720159E-12
2.1538221743176918E-6     0                        9.054464048498393E-7     1.892553895732947E-12
2.195046988150128E-6      0                        8.593561313238716E-7     2.3588247879193274E-12
2.2362718019825643E-6     0                        8.132658577979039E-7     2.8397198632793005E-12
2.154878532240226E-6      0                        9.673154929561123E-7     1.4735174830916792E-12
2.1961033460726624E-6     0                        9.212252194301446E-7     1.9256318618876472E-12
2.2373281599050987E-6     0                        8.751349459041769E-7     2.392370423857207E-12
2.1971597039951963E-6     0                        9.830943075364174E-7     1.5104801168757143E-12
2.2383845178276326E-6     0                        9.370040340104497E-7     1.9630621654548616E-12
2.2394408757501674E-6     0                        9.988731221167228E-7     1.551795088072264E-12
2.4493573285693036E-6     0                        6.872355236657334E-7     4.574122972498776E-12
2.5037178927955765E-6     0                        6.56018725823762E-7      5.004621461674263E-12
2.4460569561734875E-6     0                        7.479414690077218E-7     4.105908347071858E-12
2.5004175203997596E-6     0                        7.167246711657504E-7     4.5348280217906075E-12
2.4427565837776706E-6     0                        8.086474143497101E-7     3.638046192718302E-12
2.497117148003943E-6      0                        7.774306165077386E-7     4.065387052980311E-12
2.4394562113818545E-6     0                        8.693533596916985E-7     3.170536509438101E-12
2.493816775608127E-6      0                        8.381365618497271E-7     3.5962985552433742E-12
2.394996764343031E-6      0                        7.184523215077049E-7     4.142697446248387E-12
2.3916963919472145E-6     0                        7.791582668496933E-7     3.6760616352782096E-12
2.388396019551398E-6      0                        8.398642121916815E-7     3.2097782953813893E-12
2.3406362001167585E-6     0                        7.496691193496764E-7     3.7103448829231E-12
2.337335827720942E-6      0                        8.103750646916647E-7     3.2452878864096586E-12
2.286275635890486E-6      0                        7.808859171916478E-7     3.27706528252291E-12
2.49051640321231E-6       0                        8.988425071917153E-7     3.1275625285797924E-12
2.2905010675806234E-6     0                        1.0283622696167397E-6    1.5332558340465752E-12
2.2894447096580886E-6     0                        9.664931815104666E-7     1.9421464246360374E-12
2.2883883517355547E-6     0                        9.046240934041938E-7     2.3690781962452467E-12
2.2873319938130204E-6     0                        8.427550052979208E-7     2.8140511488742047E-12
2.3405049014885446E-6     0                        9.959823290104835E-7     1.9174984889021933E-12
2.3394485435660107E-6     0                        9.341132409042107E-7     2.3420537737182673E-12
2.338392185643477E-6      0                        8.722441527979377E-7     2.7846502395540898E-12
2.3905087353964667E-6     0                        9.636023884042276E-7     2.311297156276269E-12
2.389452377473932E-6      0                        9.017333002979545E-7     2.7515171353189553E-12
2.440512569304389E-6      0                        9.312224477979715E-7     2.714651836168803E-12
2.4532981076796955E-6     3.0E-8                   9.459967738763868E-7     2.4904698599513635E-12
2.3995679571705183E-6     3.0E-8                   9.144208996739875E-7     2.5375011269316476E-12
2.4451432900441823E-6     3.0E-8                   8.83776258708789E-7      2.923399727880727E-12
2.3458378066613423E-6     3.0E-8                   8.828450254715883E-7     2.5793325628778793E-12
2.3914131395350055E-6     3.0E-8                   8.522003845063897E-7     2.971554384858787E-12
2.2921076561521655E-6     3.0E-8                   8.51269151269189E-7      2.615964167790063E-12
2.337682989025829E-6      3.0E-8                   8.206245103039904E-7     3.0145092108027984E-12
2.2839528385166527E-6     3.0E-8                   7.890486361015912E-7     3.0522642057127607E-12
2.4077227748060315E-6     3.0E-8                   9.766414148415852E-7     2.1186663009534204E-12
2.353992624296855E-6      3.0E-8                   9.450655406391861E-7     2.159374346901876E-12
2.3002624737876788E-6     3.0E-8                   9.134896664367867E-7     2.1948825618162806E-12
2.362147441932368E-6      3.0E-8                   1.0072860558067838E-6    1.754634562874786E-12
2.3084172914231916E-6     3.0E-8                   9.757101816043845E-7     1.7890193877914128E-12
2.316572109058705E-6      3.0E-8                   1.0379306967719825E-6    1.3983746457154592E-12
2.4988734405533587E-6     3.0E-8                   9.153521329111882E-7     2.8700452398686147E-12
2.4521135715620313E-6     3.0E-8                   8.250558761867005E-7     3.3930412460014026E-12
2.505843722071208E-6      3.0E-8                   8.566317503890999E-7     3.3417605900305253E-12
2.4590838530798804E-6     3.0E-8                   7.663354936646121E-7     3.862842534484959E-12
2.512814003589057E-6      3.0E-8                   7.979113678670113E-7     3.8136357105553136E-12
2.4660541345977294E-6     3.0E-8                   7.076151111425238E-7     4.332803593331395E-12
2.519784285106906E-6      3.0E-8                   7.391909853449231E-7     4.285670601442982E-12
2.5267545666247552E-6     3.0E-8                   6.804706028228347E-7     4.757865262693533E-12
2.3983834210528554E-6     3.0E-8                   7.934800019843013E-7     3.439122070938231E-12
2.4053537025707044E-6     3.0E-8                   7.347596194622128E-7     3.906849527380554E-12
2.344653270543678E-6      3.0E-8                   7.619041277819019E-7     3.4800030648410086E-12
2.555731854007684E-6      3.0E-8                   8.251442617676371E-7     3.750471811500833E-12
2.548761572489835E-6      3.0E-8                   8.838646442897256E-7     3.2742470422343493E-12
2.6056199859441606E-6     3.0E-8                   7.936567731461744E-7     4.1653668194488485E-12
2.598649704426311E-6      3.0E-8                   8.523771556682627E-7     3.68463263107779E-12
2.6555081178806364E-6     3.0E-8                   7.621692845247117E-7     4.586445613874569E-12
2.6485378363627873E-6     3.0E-8                   8.208896670468E-7        4.101202006398937E-12
2.705396249817113E-6      3.0E-8                   7.30681795903249E-7      5.013708194777996E-12
2.698425968299264E-6      3.0E-8                   7.894021784253375E-7     4.5239551681977906E-12
2.5627021355255334E-6     3.0E-8                   7.664238792455488E-7     4.226856351130196E-12
2.6125902674620096E-6     3.0E-8                   7.349363906240861E-7     4.6462607781827855E-12
2.6624783993984854E-6     3.0E-8                   7.034489020026232E-7     5.071848991713079E-12
2.569672417043382E-6      3.0E-8                   7.077034967234604E-7     4.703400661122439E-12
2.6195605489798586E-6     3.0E-8                   6.762160081019976E-7     5.127314507279601E-12
2.576642698561232E-6      3.0E-8                   6.489831142013719E-7     5.1801047414775614E-12
2.7483141002357398E-6     3.0E-8                   7.579146898038746E-7     4.952892116474348E-12
2.713296073037291E-6      3.0E-8                   6.711940133846151E-7     5.475403459063904E-12
2.756213923455918E-6      3.0E-8                   6.984269072852409E-7     5.4143639331383726E-12
2.721195896257469E-6      3.0E-8                   6.117062308659813E-7     5.932743716636797E-12
2.764113746676096E-6      3.0E-8                   6.389391247666069E-7     5.871480743089383E-12
2.7290957194776475E-6     3.0E-8                   5.522184483473476E-7     6.385728967496682E-12
2.7720135698962747E-6     3.0E-8                   5.794513422479731E-7     6.324242546327382E-12
2.7799133931164527E-6     3.0E-8                   5.199635597293395E-7     6.7726493428523726E-12
2.6703782226186643E-6     3.0E-8                   6.439611194839895E-7     5.53376770362087E-12
2.6782780458388423E-6     3.0E-8                   5.844733369653557E-7     5.9913314088156496E-12
2.6274603722000366E-6     3.0E-8                   6.167282255833638E-7     5.589456666809277E-12
2.554840414535181E-6      0                        6.257305965001894E-7     5.418214617635362E-12
2.6097057217702525E-6     0                        5.976904062684406E-7     5.8141142736444414E-12
2.664571029005324E-6      0                        5.696502160366918E-7     6.2030283870496025E-12
2.7194363362403954E-6     0                        5.41610025804943E-7      6.58495695785085E-12
2.7743016434754667E-6     0                        5.135698355731942E-7     6.959899986048179E-12
2.6026625638789694E-6     0                        6.561484125186052E-7     5.357750535093697E-12
2.657527871114041E-6      0                        6.281082222868563E-7     5.750616091743556E-12
2.7123931783491123E-6     0                        6.000680320551076E-7     6.1364961057894994E-12
2.767258485584184E-6      0                        5.720278418233588E-7     6.515390577231523E-12
2.650484713222758E-6      0                        6.865662285370209E-7     5.29337512500628E-12
2.7053500204578297E-6     0                        6.585260383052721E-7     5.68320658229692E-12
2.7602153276929006E-6     0                        6.304858480735234E-7     6.0660524969836405E-12
2.6983068625665466E-6     0                        7.169840445554367E-7     5.2250883873731116E-12
2.753172169801618E-6      0                        6.889438543236878E-7     5.6118857453045305E-12
2.746129011910335E-6      0                        7.474018605738524E-7     5.152890322194188E-12
2.5515400421393647E-6     0                        6.864365418421778E-7     4.943702612061254E-12
2.5993621914831533E-6     0                        7.168543578605935E-7     4.878872434902493E-12
2.6471843408269415E-6     0                        7.472721738790093E-7     4.810130930197981E-12
2.69500649017073E-6       0                        7.77689989897425E-7      4.737478097947714E-12
2.5482396697435486E-6     0                        7.471424871841661E-7     4.469543077560504E-12
2.596061819087337E-6      0                        7.775603032025819E-7     4.400346805784647E-12
2.643883968431125E-6      0                        8.079781192209976E-7     4.327239206463037E-12
2.5449392973477313E-6     0                        8.078484325261544E-7     3.995736014133112E-12
2.59276144669152E-6       0                        8.382662485445701E-7     3.922173647740158E-12
2.5416389249519152E-6     0                        8.685543778681428E-7     3.522281421779076E-12
2.9496628200471485E-6     3.0E-8                   6.315829379607649E-7     6.503343281739823E-12
2.9072254633144746E-6     3.0E-8                   6.036780934029085E-7     6.569593490443173E-12
2.899325640094296E-6      3.0E-8                   6.631658759215422E-7     6.1178163105653794E-12
2.856888283361622E-6      3.0E-8                   6.35261031363686E-7      6.185907518102856E-12
2.848988460141444E-6      3.0E-8                   6.947488138823197E-7     5.730898792629655E-12
2.8065511034087698E-6     3.0E-8                   6.668439693244632E-7     5.8008309990012555E-12
2.798651280188592E-6      3.0E-8                   7.263317518430972E-7     5.342590727932641E-12
2.8647881065818E-6        3.0E-8                   5.757732488450521E-7     6.636561236863048E-12
2.814450926628948E-6      3.0E-8                   6.073561868058295E-7     6.254716263356856E-12
2.822350749849126E-6      3.0E-8                   5.478684042871957E-7     6.7042465209994474E-12
3.0000000000000005E-6     1.8E-8                   5.399999999999924E-7     7.39766597543731E-12
3.000000000000001E-6      2.4E-8                   5.999999999999899E-7     6.920304442871223E-12
3.0000000000000005E-6     1.1999999999999997E-8    5.399999999999948E-7     7.430587486903196E-12
3.0000000000000005E-6     1.8E-8                   5.999999999999923E-7     6.9531644255792804E-12
3.0E-6                    5.999999999999998E-9     5.399999999999974E-7     7.463544244358904E-12
3.0000000000000005E-6     1.2E-8                   5.999999999999949E-7     6.986059654277155E-12
3.000000000000001E-6      0                        5.399999999999999E-7     7.49653624780443E-12
3.000000000000001E-6      5.999999999999998E-9     5.999999999999974E-7     7.0189901289648445E-12
3.0000000000000005E-6     1.1999999999999997E-8    4.799999999999949E-7     7.87334952875633E-12
3.000000000000001E-6      5.999999999999998E-9     4.799999999999974E-7     7.90633256898005E-12
3.0000000000000005E-6     0                        4.8E-7                   7.939350855193591E-12
3.000000000000001E-6      5.999999999999998E-9     4.1999999999999746E-7    8.347355102828288E-12
3.000000000000001E-6      0                        4.2E-7                   8.38039967180984E-12
3.000000000000001E-6      0                        3.5999999999999994E-7    8.81968269765318E-12
3.0000000000000005E-6     0                        6.0E-7                   7.051955849642356E-12
2.8250758410934E-6        0                        4.840894634584237E-7     7.328377485462922E-12
2.8688068808200502E-6     0                        4.5306709759381777E-7    7.694191399455436E-12
2.9125379205467005E-6     0                        4.220447317292118E-7     8.064680239484649E-12
2.9562689602733507E-6     0                        3.910223658646059E-7     8.439844005550565E-12
2.8688068808200502E-6     0                        5.130670975938177E-7     7.258013379098456E-12
2.9125379205467005E-6     0                        4.820447317292119E-7     7.627467217298885E-12
2.9562689602733507E-6     0                        4.510223658646059E-7     8.001595981536014E-12
2.9125379205467E-6        0                        5.420447317292118E-7     7.188488404340206E-12
2.9562689602733503E-6     0                        5.110223658646059E-7     7.561582166748551E-12
2.9562689602733507E-6     0                        5.710223658646059E-7     7.119802561188175E-12
2.818032683202117E-6      0                        5.425474697085883E-7     6.887537074100254E-12
2.861763722928767E-6      0                        5.715251038439823E-7     6.816013293758542E-12
2.905494762655417E-6      0                        6.005027379793764E-7     6.745328645023054E-12
2.9492258023820676E-6     0                        6.294803721147704E-7     6.675483127893777E-12
2.810989525310834E-6      0                        6.010054759587529E-7     6.441867991306357E-12
2.8547205650374845E-6     0                        6.299831100941469E-7     6.369184536987405E-12
2.8984516047641343E-6     0                        6.589607442295409E-7     6.297340214274668E-12
2.803946367419551E-6      0                        6.594634822089174E-7     5.991370237081232E-12
2.847677407146201E-6      0                        6.884411163443114E-7     5.917527108785034E-12
2.796903209528268E-6      0                        7.17921488459082E-7      5.536043811424876E-12
3.0000000000000005E-6     2.4E-8                   6.599999999999888E-7     6.459602682988574E-12
3.000000000000001E-6      3.0E-8                   6.599999999999863E-7     6.428191032191203E-12
3.0000000000000005E-6     1.7999999999999996E-8    6.599999999999912E-7     6.4910495797757604E-12
3.0000000000000005E-6     2.3999999999999997E-8    7.199999999999876E-7     6.001384393891672E-12
3.0000000000000005E-6     3.0E-8                   7.199999999999851E-7     5.97138582901517E-12
3.0E-6                    1.1999999999999998E-8    6.599999999999938E-7     6.522531722552767E-12
3.000000000000001E-6      1.8E-8                   7.199999999999901E-7     6.0314182047579885E-12
3.0E-6                    2.3999999999999997E-8    7.799999999999864E-7     5.5456495755805205E-12
3.0000000000000005E-6     3.0E-8                   7.79999999999984E-7      5.517064096624889E-12
3.000000000000001E-6      6.0E-9                   6.599999999999963E-7     6.55404911131959E-12
3.0000000000000005E-6     1.2E-8                   7.199999999999927E-7     6.061487261614127E-12
3.0000000000000005E-6     1.8E-8                   7.799999999999889E-7     5.5742703005259685E-12
3.000000000000001E-6      2.4E-8                   8.399999999999854E-7     5.092398228055116E-12
3.000000000000001E-6      3.0E-8                   8.399999999999829E-7     5.065225835020351E-12
2.9496628200471485E-6     3.0E-8                   6.915829379607638E-7     6.0575353528566264E-12
2.9496628200471485E-6     3.0E-8                   7.515829379607625E-7     5.614210894759177E-12
2.9496628200471477E-6     3.0E-8                   8.115829379607614E-7     5.173369907447478E-12
2.9496628200471485E-6     3.0E-8                   8.715829379607603E-7     4.7350123909215266E-12
2.899325640094296E-6      3.0E-8                   7.23165875921541E-7      5.6854891267607676E-12
2.899325640094296E-6      3.0E-8                   7.8316587592154E-7       5.2556454137419005E-12
2.899325640094296E-6      3.0E-8                   8.431658759215388E-7     4.8282851715087855E-12
2.8489884601414437E-6     3.0E-8                   7.547488138823185E-7     5.312052353903624E-12
2.848988460141444E-6      3.0E-8                   8.147488138823174E-7     4.895689385963343E-12
2.798651280188592E-6      3.0E-8                   7.863317518430961E-7     4.937225034285196E-12
3.0000000000000005E-6     3.0E-8                   8.999999999999816E-7     4.615871044201566E-12
6.599999999999996E-7      6.0E-9                   3.0E-6                   -1.8619380756398813E-11
6.600000000000022E-7      0                        3.0000000000000005E-6    -1.8592895544514025E-11
6.599999999999971E-7      1.2E-8                   3.0E-6                   -1.8645867192592795E-11
7.199999999999998E-7      6.0E-9                   3.0E-6                   -1.8322645147163434E-11
7.200000000000023E-7      0                        3.0E-6                   -1.829631317405118E-11
6.599999999999944E-7      1.8E-8                   3.0E-6                   -1.8672354853095984E-11
7.199999999999972E-7      1.2E-8                   3.0E-6                   -1.8348978344584878E-11
7.799999999999999E-7      6.0E-9                   3.0E-6                   -1.803349128461678E-11
7.800000000000025E-7      0                        3.0E-6                   -1.8007312550277062E-11
6.59999999999992E-7       2.4E-8                   3.0000000000000005E-6    -1.8698843737908374E-11
7.199999999999947E-7      1.8E-8                   3.0E-6                   -1.8375312766315536E-11
7.799999999999974E-7      1.2E-8                   3.0E-6                   -1.8059671243265693E-11
8.400000000000002E-7      6.0E-9                   3.0000000000000005E-6    -1.7751919168758842E-11
8.400000000000028E-7      0                        3.0E-6                   -1.7725893673191656E-11
9.000000000000029E-7      0                        3.0E-6                   -1.7452056542794974E-11
7.63062828574557E-7       0                        2.8422674041974673E-6    -1.7014225522577198E-11
7.974171047660754E-7      0                        2.7896898722632894E-6    -1.6500433594288724E-11
7.88708552383039E-7       0                        2.894844936131645E-6     -1.725091134781055E-11
8.230628285745572E-7      0                        2.842267404197467E-6     -1.673753399395809E-11
8.143542761915209E-7      0                        2.9474224680658226E-6    -1.7488134064682042E-11
8.487085523830391E-7      0                        2.8948449361316443E-6    -1.6975171285265587E-11
8.743542761915211E-7      0                        2.9474224680658226E-6    -1.7213345468211217E-11
7.287085523830388E-7      0                        2.894844936131645E-6     -1.7534233157044234E-11
7.543542761915207E-7      0                        2.9474224680658226E-6    -1.7770504407841586E-11
6.943542761915204E-7      0                        2.9474224680658226E-6    -1.8060456497689848E-11
8.999999999999895E-7      2.4E-8                   3.0000000000000005E-6    -1.7555208519114666E-11
8.3999999999999E-7        2.4E-8                   3.0E-6                   -1.782962336383666E-11
8.399999999999867E-7      3.0E-8                   3.0000000000000005E-6    -1.7855665903685955E-11
8.999999999999928E-7      1.8E-8                   3.0E-6                   -1.7529314668917217E-11
8.399999999999934E-7      1.7999999999999996E-8    3.0E-6                   -1.7803651394732366E-11
7.799999999999906E-7      2.3999999999999997E-8    3.0E-6                   -1.8111700848542935E-11
7.799999999999872E-7      3.0E-8                   3.0E-6                   -1.8137821507299075E-11
8.999999999999961E-7      1.2E-8                   3.0E-6                   -1.750349138946479E-11
8.399999999999966E-7      1.1999999999999998E-8    3.0E-6                   -1.7777749996373093E-11
7.799999999999941E-7      1.8E-8                   3.0E-6                   -1.80856507605318E-11
7.199999999999912E-7      2.3999999999999997E-8    3.0E-6                   -1.840144097323351E-11
7.199999999999879E-7      3.0E-8                   3.0E-6                   -1.8427639750896493E-11
8.999999999999996E-7      5.999999999999998E-9     3.0E-6                   -1.747773868075737E-11
6.599999999999886E-7      3.0E-8                   3.0E-6                   -1.872512063447819E-11
8.777444218330956E-7      3.0E-8                   2.9513794655577354E-6    -1.735659966543162E-11
